2.552677,-0.036065,-0.782617,-1.341105,-2.023197,0.470582,0.691834,1.514970,1.531111,-0.123082,3.511966,-2.383665,-0.324684,-0.216753,3.665059,0.750289,-0.261809,0.035022,-1.421085,-0.803453
-1.191820,2.524091,2.175185,-0.653986,0.216305,-1.293649,1.009695,0.227839,-1.181517,-2.716497,1.410956,0.778036,-1.414456,-0.140097,0.405712,-0.127291,0.702211,0.714144,-0.160520,0.147083
-1.787033,0.039108,-0.384640,-0.463979,1.348585,0.297780,0.256337,0.658660,-3.888680,3.241812,-2.628459,-0.620798,-0.380033,0.231083,-0.220075,0.452980,-0.203028,0.913689,0.388690,0.106748
0.435443,0.131890,-0.289363,-1.747787,6.239331,-0.315831,0.400498,-0.368256,0.963948,0.112411,-0.447336,-3.757992,0.172973,0.861241,0.421912,-0.294280,-0.217569,-0.052824,-0.050242,-0.167070
-0.670764,0.300490,-0.660509,1.572938,2.040029,-0.213394,-2.418391,-0.110757,-1.908238,-3.271549,-1.631363,-0.661847,0.219401,0.513732,0.047907,-1.206852,-0.556856,0.778276,0.815020,0.311643
0.006704,0.614392,0.262756,-6.512756,0.043282,-0.938404,-0.889022,1.011214,0.129125,-0.508388,1.429162,-2.032226,-2.151983,0.437606,0.093628,1.097469,0.312076,0.554828,1.519182,-0.072335
2.019825,-0.247203,-0.083363,-0.623328,-0.060534,-0.092106,-5.321538,0.010630,0.067884,-0.042087,0.647260,0.029719,0.410003,0.046208,-0.009905,0.370941,0.056914,0.039286,-7.541645,-0.027215
-1.854287,-1.227021,-1.243741,0.043148,0.143433,-0.936612,-0.096055,-1.504717,0.899863,0.013372,3.079147,0.536290,1.181467,0.066980,0.500357,-2.294618,-0.534500,-2.220654,-1.236327,-0.042705
1.346126,-0.213211,-0.290356,0.739033,-2.051775,-0.168469,-4.682017,-0.150878,2.155486,0.081383,4.049970,-2.017396,-0.042197,0.015154,-0.892998,0.349202,0.022018,-0.154513,-1.826884,0.017593
0.377540,2.523192,-0.769611,-0.870596,0.614563,0.280206,2.713434,-0.386751,5.460374,0.399162,-0.849990,-0.090759,0.130799,-0.062365,0.080262,0.890163,-0.068233,0.096983,0.043125,-0.101225
-2.664272,-0.736946,-1.272172,-6.023086,-2.637461,0.125252,-4.157650,0.092918,1.360677,1.618523,2.206036,-0.272802,-0.386862,0.076853,-0.127377,2.589552,-0.209920,0.060837,-1.085195,0.128863
0.857574,-0.931463,-0.412573,-3.815618,-0.459469,-0.909774,0.376199,0.024548,0.642093,-1.839446,-0.351838,1.363266,-0.062390,0.210011,0.280910,0.714505,2.594021,-0.037703,2.271075,-0.272618
0.649195,0.889824,-0.291142,-1.563828,-0.245814,2.613757,-0.407067,0.620449,0.369117,0.028686,5.416686,2.382834,0.405769,-0.222160,0.026247,0.786386,-0.256819,1.105857,-3.101441,-0.026628
-0.010755,-1.261586,-0.556363,-3.536617,-0.601606,0.188326,2.320721,0.050308,0.008594,-0.242371,-3.263125,3.014659,-0.473927,-0.004444,0.241635,-0.177564,0.815169,-0.071994,0.291524,-0.005449
1.588058,0.107961,-0.721946,-4.338472,-0.728670,0.138337,-0.154606,0.194262,0.761530,0.113137,-1.696352,-0.773280,-2.988886,0.020332,-3.111475,0.699747,0.100249,0.089480,-2.490974,0.981538
1.637139,0.022038,-1.811014,-0.086125,-1.474777,-1.560434,-0.060399,-0.532939,2.699133,-0.179961,1.007240,2.298172,-0.073483,0.119433,-1.709686,2.606587,0.039696,0.005733,-4.263947,0.305122
0.790734,-0.349623,0.114724,0.353737,-1.357024,-1.038467,3.451437,0.088375,2.143877,-0.231855,0.365941,-0.230305,2.614686,-0.309575,-0.938153,1.586631,1.117896,-0.060980,1.574842,2.205668
-1.700482,-0.676740,-1.902887,-0.178438,2.535594,-0.190560,0.082248,-0.161793,3.136441,0.757972,-1.974657,1.274737,0.460699,0.237152,-0.145243,-0.288966,0.624155,0.041893,-1.567882,0.381813
-2.802088,0.026005,-1.752349,1.176792,0.421726,-1.983307,2.460391,0.001140,-0.987256,-0.017109,-1.488580,2.774896,-0.275665,0.152912,-0.054353,-1.668421,-0.078718,-0.254561,-2.229875,0.085051
-2.801428,0.227402,-1.434880,-0.101788,7.733014,0.263564,-1.759197,0.358430,-2.854924,-0.516515,0.668547,0.107333,-2.122648,0.072090,-0.334863,-0.390949,0.221978,0.146043,-0.910249,0.124030
-1.320036,-3.166571,1.276833,4.191248,2.364401,-0.529746,0.434116,-0.088343,-2.162904,-0.873351,-1.909936,-0.706320,2.575772,0.552876,0.167289,-0.428322,0.076055,-0.718119,1.009504,0.473724
-0.790900,-1.166558,-3.634066,-1.137337,-0.989661,0.042268,-3.076042,1.813820,3.074536,-1.554260,-1.465320,-0.007174,-0.222806,0.060719,0.003441,0.143349,0.545997,0.343531,-0.052395,-0.025622
3.241745,-1.789927,-4.260900,0.161600,-0.799884,-0.282319,0.160992,0.329644,-0.144296,-0.022998,2.366476,-0.555929,-0.019448,-0.148942,-0.097818,-1.540939,-1.471093,0.230977,2.305931,0.019544
0.043419,-1.498680,-0.158751,-0.100757,-0.272900,-0.688553,-1.426350,-1.184234,-0.250359,-0.309785,2.366660,-3.040127,-2.358059,0.941375,0.398270,-1.324878,-1.721104,-0.817769,-0.516081,-0.153989
-1.886952,1.837896,-4.947937,0.715320,-0.951335,0.115624,-0.163476,-0.110629,0.255470,0.074199,-1.517041,-0.036907,-1.877298,-0.121335,0.111930,-1.391549,0.481704,0.073241,0.221880,0.001462
3.527187,0.071882,0.233391,0.217761,-2.846941,-2.425255,-0.109175,0.436932,3.466851,0.786935,0.303682,0.221480,-1.025868,-1.163355,-1.145146,-0.576829,-0.232290,0.391670,2.781946,-0.666899
-1.206583,1.511961,0.604801,0.073873,0.468123,0.792425,0.515393,0.092252,-3.203525,1.443251,-0.237819,0.034258,0.060592,0.251195,0.338026,3.712866,-0.749073,-0.411506,-2.946345,-0.234917
0.225355,-0.936584,1.263243,-5.056190,1.051753,1.748536,0.284750,1.337746,-0.631057,-0.438965,0.119941,-0.289115,1.226602,-0.258566,0.026650,2.830523,-0.397332,1.117407,0.984460,-0.006955
-1.268312,-0.452469,1.131408,0.950507,-3.898505,0.071831,-0.097199,-0.816768,-0.209902,0.673751,-0.665910,-0.403530,-0.182651,0.040110,-0.122337,-1.023132,0.193355,-1.666561,3.556687,-0.001443
2.730593,-1.285805,-1.012436,0.628174,0.620703,-0.626592,0.367985,-0.243319,-1.602570,-1.737942,3.030043,1.167673,-0.414679,0.061560,0.123939,2.717508,-0.787354,0.928689,-1.011543,-0.038420
1.332884,-0.182498,-0.620085,0.333442,-1.655135,2.047017,1.004671,-0.113281,1.040895,-0.399390,0.254585,1.606262,-0.326169,-0.286881,-0.544111,-0.923301,-0.168413,0.271448,1.109245,-3.459562
2.020854,0.309118,-0.266869,0.801422,-4.903546,-0.078053,0.427796,0.230101,7.197783,1.073714,1.448122,-0.020494,2.404033,-0.192882,1.581993,0.110449,-0.043780,-0.020877,-0.947852,-0.481614
-1.278120,-0.653693,1.414703,3.147157,4.561160,-0.533644,2.760266,-3.757980,-2.665490,-2.527661,-0.252993,0.465463,0.480349,0.265038,0.772055,-0.975619,0.064096,-2.262298,0.722993,-0.259619
-2.597244,1.420799,3.057282,5.180176,3.340256,-0.420483,1.990562,0.228497,-0.942199,0.164835,-1.071711,0.608285,0.172608,0.258448,-2.728391,-1.265375,-0.365501,-0.002488,0.857797,0.151355
-0.516152,0.181589,2.009454,2.743898,1.521604,-2.007298,0.388984,-2.453840,-3.615836,-1.704543,-0.509092,-0.961240,2.539320,0.264767,0.984182,-1.317069,1.395675,-0.285501,0.235558,-0.278916
-1.903657,-1.540786,-0.458465,3.158455,0.238825,0.173588,-2.020717,1.459647,0.951488,0.674661,0.958241,-0.135503,-0.515090,-2.183953,-0.016289,-2.525748,1.521679,0.125918,-0.391869,0.032564
3.431703,-1.002270,-0.583669,0.519539,0.063078,2.040927,-0.112942,-2.375226,0.240134,-0.277767,-0.258579,0.039616,-1.055102,-0.990677,0.259659,1.303124,-0.759635,-0.190879,-0.524951,-0.433653
-0.041942,0.207517,0.353746,-0.217871,3.627417,-0.501567,4.393973,-0.092577,2.160619,0.508113,-4.558841,0.255590,-0.137524,0.109336,-0.012359,0.347331,-0.032509,0.144492,0.123897,0.095124
1.212722,-0.092031,-3.534519,1.477676,4.999978,-0.469920,0.799318,-0.178309,-0.408925,0.004240,-2.081648,0.348323,0.162453,0.041549,-0.348929,2.371919,0.156033,0.028925,-1.222527,0.186089
-1.499898,-1.043017,-0.654344,-0.385680,0.540370,2.978091,-1.223796,2.241671,0.542436,-0.432071,0.964765,0.294098,-0.112151,1.531025,0.142288,2.349540,0.288702,1.522431,-0.475101,-0.001002
2.917729,1.358835,-0.630323,-0.716899,-3.269050,0.209925,-0.103220,0.027158,3.169298,0.048863,-0.570066,0.637236,3.732057,0.183015,-0.180760,0.018478,-0.169104,0.059982,1.138690,0.049757
-1.200405,0.129240,1.261706,2.191936,6.530182,-0.100355,0.468391,-0.102084,3.514075,-0.081097,-0.201309,0.225398,0.224658,-0.098957,0.008605,-0.418792,-0.079910,-0.011719,-0.048065,-0.026899
0.379900,4.704476,1.372194,-1.046027,-0.271216,0.015434,-3.792424,-0.049766,0.349002,-0.054342,2.888343,0.223724,-1.059216,0.059508,-0.170459,0.577612,-0.621083,-0.021191,-1.380605,0.015530
2.955373,3.320103,-0.012513,-2.942314,-1.161928,0.281417,-0.656875,0.928668,-1.219772,-0.114922,3.167825,0.837460,0.964570,0.684162,-0.324605,0.131726,0.103771,1.408063,3.079325,0.104493
2.276686,0.384717,-0.527788,-1.489978,-0.488806,0.003481,-0.418141,0.255875,5.421580,0.150238,-0.817935,0.327358,-2.908459,0.197580,-0.217144,0.333727,-0.044072,0.016183,3.329016,0.134651
-0.666973,-0.478766,0.370788,-2.922990,-2.715464,-0.044450,1.823684,-0.182492,-1.667436,-0.381161,2.334620,0.642505,-0.395286,-0.065903,-0.665522,-4.016906,1.584667,-1.222281,0.215623,0.024166
3.381685,0.156513,-1.694989,0.001638,-4.463015,2.606728,0.316276,1.441438,1.808093,0.272753,2.102021,0.479177,0.044368,1.437711,-0.254593,-2.083162,-1.282563,1.689619,1.796115,-0.486266
0.516669,0.374931,3.288557,-0.751793,-1.452346,-1.407629,-0.275991,-0.437109,0.740978,-0.189907,1.839104,0.177545,-0.272090,-0.224138,0.077268,-2.802137,-0.379661,-0.888956,0.458462,0.022637
-1.215995,-0.028533,4.591780,4.264248,4.702228,-2.014616,0.176851,-0.787360,-5.091451,-0.919981,-0.765559,0.674273,2.396505,0.631925,0.735753,-1.041962,1.410512,-1.360930,1.956242,-0.189734
-0.722444,0.937651,0.725643,4.579979,2.052828,0.121930,0.581175,-2.578867,-2.211056,0.029293,0.939780,1.399914,-0.356846,-0.204492,0.224696,-3.377418,0.580906,-1.138862,0.455599,0.019026
-1.174464,-0.804358,-1.125520,3.754304,0.341564,0.621529,0.350982,-2.453838,1.206847,-0.020443,1.478816,3.096646,-0.380317,-2.037081,0.050442,0.049873,0.445698,-0.023468,-0.958935,-0.002704
4.002577,0.932292,-0.139363,-0.445186,-3.122452,-0.135361,-2.781562,0.024481,-0.937387,0.019149,2.197683,0.584528,-2.840193,-0.122779,0.114892,0.201459,-0.487760,0.078633,0.826666,-0.032714
-4.225653,0.169717,2.326538,5.598788,1.892515,-0.207348,-0.335548,0.204886,-5.093367,-0.190681,-4.579716,0.620855,-1.135046,-0.030095,0.775662,-0.097076,0.208855,-0.287658,0.817235,0.254201
-1.823870,0.617415,0.517005,4.593293,2.312903,-0.264956,2.092748,-0.604083,-3.233097,-0.453849,-1.019298,0.566043,-0.326583,-0.019404,0.471938,-0.302724,0.631832,-0.980156,2.002433,-1.289906
4.606858,0.814146,-0.075350,-0.679698,-1.954430,-0.647106,0.216204,-0.221588,2.904934,0.107028,1.266641,-4.454762,0.044888,-0.334875,0.225974,0.347478,-0.174441,0.720656,2.520527,0.005845
-0.430095,-0.058047,7.075138,0.927713,2.405052,0.044599,0.173597,0.017588,-1.325853,0.289727,-0.104442,0.421009,-0.081648,-0.111529,0.394715,-0.196784,0.337095,0.750243,-1.511988,-0.123498
1.564696,0.748114,0.637180,-0.000697,-1.208942,-0.234115,1.157416,0.204684,2.893255,-1.608705,-0.955037,3.067474,1.229857,0.012613,0.332479,0.345092,0.791713,0.166147,3.534779,-0.171706
-0.175541,-1.047169,0.469098,3.064477,6.015518,-0.378148,2.829041,-0.560880,-0.637556,-0.319988,-0.642767,5.855477,2.311506,-1.225455,0.150381,-2.338454,0.555517,0.048253,-0.145721,-0.157124
2.368381,-1.548037,0.192231,3.001145,-0.541638,0.192537,0.921205,0.170244,0.410250,-0.012260,-0.321471,-0.311854,-0.242738,-0.178156,-0.004480,3.754544,0.170270,0.154103,-5.677129,-0.054630
-0.044018,-0.256534,-4.274201,-2.361381,-1.198468,-0.025457,-0.160651,0.420201,-3.989874,-0.176362,0.071116,-0.087739,0.154149,-0.022192,0.865514,0.059782,-0.022500,-0.078864,0.053923,-0.202571
3.690560,1.145330,-0.601197,-4.468767,-4.200070,0.198020,-4.115406,0.852997,0.625745,-0.150722,0.228791,1.042013,-0.134129,0.198417,0.361932,1.966019,-0.025767,0.077649,0.873908,-0.044266
0.958176,0.116027,-1.878570,-0.196914,4.293138,-0.037294,0.516684,0.041172,2.976544,0.080166,2.867342,0.116891,-0.029476,0.086431,-0.097823,0.992525,0.024741,0.628507,-0.106699,0.043255
2.863213,2.958254,-0.350354,-3.569196,0.819158,-0.063303,0.498273,-1.601567,-1.892565,0.209029,-2.202794,0.239214,1.458216,-0.456913,-0.051190,0.011081,0.050248,-0.270603,1.168657,0.004525
-0.750022,-0.027802,2.164778,5.369817,-0.748887,1.049597,0.035985,-0.751982,-1.870068,0.154906,0.142274,-1.933648,-1.229425,-0.049733,0.283850,-0.344657,-0.505408,-1.875679,3.333455,-0.096104
-0.943295,-0.182672,0.596496,1.628962,7.062180,-0.082836,0.520281,0.284389,-2.177606,-0.606223,-0.656143,-2.275937,0.148328,-0.397635,2.833728,0.014405,0.375341,0.097967,-1.911742,0.075884
-1.259732,-1.819049,0.132958,6.484966,-0.493868,-0.980374,3.051942,0.017882,0.190064,-0.044730,-7.248539,1.060830,0.685532,-0.287845,2.161192,-0.625941,0.625681,0.107725,-1.017308,-0.919921
-1.906730,1.041531,2.713254,1.260487,-5.089163,0.150216,0.133097,0.073458,0.908115,0.188794,2.184452,0.072370,-0.070268,-0.151868,-0.043079,0.369892,-0.027321,0.160514,-0.107004,-0.087687
-2.178275,0.158974,1.556452,4.014189,1.585243,-2.360301,-0.207931,-2.939739,-1.323250,0.002816,0.082695,3.060055,2.195695,-0.759936,2.846704,-1.678635,0.753506,-0.487412,0.600291,-0.963739
-3.403431,-1.306087,3.486526,-0.910286,-0.194536,-0.568918,-0.399733,-0.413900,0.588999,2.311651,0.091215,0.123631,-0.243333,0.112424,0.010787,-2.221288,0.007115,-1.146008,1.522154,-0.001520
-0.151396,0.097385,-2.301202,1.428245,-4.198741,-1.241353,-3.540212,-1.190379,0.269733,0.055580,1.357264,0.799723,0.558826,-0.398208,-0.011463,0.676943,0.385962,0.301069,-2.164439,-0.014701
5.066572,-1.043617,-0.197811,-3.940603,-1.078513,1.235860,-0.983794,0.383227,0.033547,1.104119,2.774086,-3.342117,-0.068755,0.159233,-0.025517,-0.680333,-0.181977,-0.022050,-1.499624,0.047419
0.834470,1.322338,1.464295,1.694815,-0.452082,0.715993,-2.306483,0.292066,-1.932441,-0.112203,-0.197804,-0.212884,-0.201748,0.175131,-0.404369,0.187143,2.923179,-2.740389,-0.523192,-0.094393
5.520002,0.219799,-0.047081,-0.603283,1.754601,-0.547083,1.517118,0.582680,2.138712,-1.517516,2.692976,0.154006,1.307471,-0.285632,-0.344567,1.534237,-0.159365,0.885435,0.678231,0.150355
-3.563154,0.719555,-0.626280,-2.626343,-1.549592,0.146894,-1.001653,-0.022712,2.859326,2.920248,-0.976524,-2.098531,0.770538,0.029238,-0.044698,-1.530178,-0.006004,0.783146,-0.266884,-0.039882
1.948194,0.541938,-0.276837,0.332996,-0.590509,-0.689524,2.342423,-0.229914,2.150653,3.404485,1.082420,-1.698045,-0.553213,-0.009710,1.963429,0.025354,0.089900,-0.046202,0.636159,-0.393111
1.305658,0.160023,-0.140438,5.546520,-4.023282,0.292148,0.536181,0.076469,6.375188,0.155597,0.868162,0.355723,0.160582,0.054033,0.141390,-0.061217,-0.056453,0.122703,-0.103858,-0.325270
-3.980286,0.054189,1.521537,4.844814,9.607756,-0.348478,0.936452,-0.418399,-2.211475,-0.255835,-1.294779,0.598416,0.078261,-0.013540,0.290146,-1.021048,0.244320,-0.676393,1.980091,0.038353
-2.811076,1.146036,-0.261901,-0.249265,0.960312,-0.587315,1.248781,-0.118247,1.743446,0.302726,1.142001,-3.530490,-0.490358,-0.632983,-0.376098,-1.356318,0.125931,1.439155,0.739712,0.063919
-0.485992,0.084929,-0.466578,-1.459927,-3.417942,1.964317,-2.493001,1.911302,0.731583,0.893466,-0.185821,0.206147,0.337226,0.936314,0.310121,5.061665,0.057951,0.398883,-0.228300,-0.072176
-2.097657,0.128636,0.228407,-3.802810,-1.028891,0.098018,-0.625887,-0.369560,3.670533,0.469657,3.723559,-0.802816,0.341034,0.013341,0.065225,-2.694445,0.029946,-0.405767,-2.265148,0.002489
1.385923,0.149905,2.324642,3.770835,-0.551887,1.483506,-2.311760,0.993942,2.342187,1.271249,1.031622,-1.442280,-1.535231,0.492685,-0.173007,-0.629837,-0.360529,0.275316,-0.210779,0.324777
-2.470801,-2.934819,0.433427,0.190278,1.612015,0.073841,3.070961,0.664719,-0.698253,-0.092671,-2.129192,0.272920,2.541804,-1.800210,0.549308,-0.038216,0.349815,-0.085398,-0.020080,-0.162894
-2.623121,0.410366,0.231073,5.071784,3.079449,-0.448765,3.562184,0.969200,-5.067155,0.270407,-2.829621,-0.321233,0.042447,0.546585,-1.052629,-0.240115,-1.000703,-0.239870,0.485573,0.124573
1.503968,2.053662,-0.447063,-4.425329,-2.506147,0.499669,0.118209,0.330689,1.854894,0.905649,2.096706,-1.513516,-3.920998,1.005534,0.373060,0.874611,0.080324,0.519592,-1.410118,0.283096
-0.545901,-0.615164,1.384436,4.923315,1.470328,-3.271903,0.976328,-0.257366,-2.835791,-0.479827,-3.605390,-0.477347,2.920794,1.592124,0.289103,-0.406360,0.130155,-0.039810,0.114489,-0.064764
4.903837,0.049829,-1.943477,-2.154860,3.876495,0.009690,1.270830,-0.252387,-2.246675,0.262570,-0.494008,-0.007630,0.406816,0.011853,-0.148980,0.943846,-0.022908,-0.032636,0.160687,0.070366
-0.873403,-0.670711,-0.081796,-0.262334,-0.916843,2.302841,0.433134,0.002410,0.820030,3.831563,1.222925,-2.626747,0.004680,0.062783,-0.210335,-1.275219,-0.400732,0.286760,0.691585,0.050901
2.695915,-0.318590,-2.832078,-1.083849,2.038207,-0.096492,-4.377983,-0.068632,-5.364626,-0.288470,0.335219,0.336185,0.335795,-0.149386,-0.000156,0.456000,0.116717,-0.186005,0.958079,-0.002156
-0.157151,0.059089,-1.294223,2.809971,0.462086,-2.262678,-1.899007,-1.135434,-0.390305,-0.014548,0.841619,-1.430116,1.955707,0.604074,-0.000650,0.120253,-1.210931,0.522188,-1.404849,-0.088197
1.565489,0.036646,-0.420465,-1.792108,-0.485528,-1.458861,-1.175010,-0.159774,0.561032,-0.283819,1.681888,-0.138830,0.581001,-0.205897,0.001070,-2.628248,0.181074,-0.087506,-6.330185,-0.027161
-2.392858,-0.150053,4.039301,1.692418,3.564708,-0.266039,0.139307,-0.003997,-9.536895,-0.473122,-1.696380,0.002546,0.432862,0.013833,0.021177,0.040090,0.181275,0.903648,0.389540,-0.021480
-0.878803,0.091865,-3.841948,-1.936344,-3.331284,-0.614175,-1.195233,-0.550343,0.483053,-0.235286,2.646004,-3.063558,0.386391,-0.157835,0.259309,-0.818057,0.241285,-0.365761,-1.477152,-0.154179
-0.296443,-0.509605,-0.337594,-1.812361,-2.628322,0.019182,-2.284832,-0.152080,0.461991,0.006791,2.558074,-2.463110,-2.515918,-0.267900,0.111570,4.368459,-1.877022,0.122470,-3.160560,-0.094250
-3.100512,-1.118542,0.847921,3.593273,1.662815,-3.177812,-1.497005,-0.657180,-1.279242,-0.126539,-0.411470,4.130039,1.635982,-0.414254,-1.062073,-1.777579,1.619604,-1.387738,-0.496574,0.315854
-0.645109,3.111975,-0.981697,2.885679,3.476599,-0.298720,3.139952,-0.067928,-0.256317,-0.029206,-0.590251,0.388102,-0.047062,-0.164086,0.066497,0.286278,0.088867,0.563503,-0.748706,-0.026004
-0.868522,-0.985371,-0.144234,-5.393866,0.899748,1.039937,-2.026036,0.449546,4.668655,-0.313411,0.241153,-0.000974,-0.018958,0.096932,-0.003005,0.838507,-0.178889,0.321092,0.014840,-0.028434
-0.349018,-0.826868,-1.249802,-3.583887,-0.616012,0.717865,0.084944,0.048960,-0.450762,-0.201864,-0.498675,0.637545,-3.614025,-0.094921,-3.031329,-1.721929,0.733784,0.057906,1.228632,-0.132220
0.178414,-0.231566,-3.309342,0.103059,1.577552,0.036586,-1.068730,0.003218,-1.582680,-0.743137,-6.414960,0.008132,0.040104,-0.067230,0.043545,-0.521304,-0.020254,0.098943,-0.454258,-0.018803
0.181874,0.966295,0.237260,0.106834,0.262451,0.369844,0.581235,-0.041008,-2.182900,-2.678677,-2.039752,0.014875,0.128189,0.011512,-0.063358,1.359211,-0.063057,-3.413352,-0.496568,-0.002711
1.323421,-2.627703,-1.794032,-0.276515,2.017468,0.087714,2.316166,1.661228,-0.540239,-0.464715,0.228241,0.142502,1.660416,0.103303,-0.398936,1.742489,-0.033513,-0.033301,0.142907,0.023257
-1.968463,0.145721,2.897037,2.612037,3.576460,-0.677357,-0.498244,-1.961656,-4.179275,-0.253607,0.536581,1.326665,0.422038,0.038815,0.217278,-2.204855,1.484146,-3.353284,3.287523,0.175782
3.249566,0.094591,-0.277178,-1.336771,-0.260608,-0.592774,3.077557,-0.019845,1.280800,-0.216117,1.864422,-1.992493,2.206239,-0.200906,0.146354,2.090737,0.023922,2.143629,0.542545,-0.155645
2.234504,1.174611,0.051704,-0.849691,-1.898386,-0.391926,-0.158661,0.258072,7.340096,2.574929,1.768301,0.857344,-0.722927,0.071514,-0.149169,1.991501,-0.028820,0.118785,-0.438986,-1.013251
-2.010231,0.254539,1.171422,0.738780,-1.140190,-0.352024,2.249597,0.051932,-2.833255,-0.084708,-1.403539,-1.830608,0.088743,1.892381,-0.407708,-0.143758,0.120861,-0.471289,1.146231,0.294380
-0.414818,1.308862,-3.945180,-2.377934,1.269922,-1.337688,-1.905251,-0.551707,-0.198951,-0.857222,0.198613,0.554456,0.271332,-0.250811,0.110851,-1.931580,0.447752,-1.267749,0.922607,-0.036193
-0.226234,-1.777800,-2.883676,-3.770800,-1.229977,0.011979,-0.417586,2.123401,0.885005,-0.796489,2.214772,-0.000073,0.066624,0.008068,0.311441,2.388302,0.325334,0.020068,-0.980719,-0.027142
0.247055,1.077135,4.743133,1.204727,6.034670,-0.359682,-1.832739,-0.041646,-2.499868,-0.579819,1.678744,-0.477779,-0.030034,-0.004338,0.377632,-0.503235,-0.050116,-0.296872,0.477339,-0.325134
-1.198354,-1.829633,1.064083,2.213013,3.403765,0.048628,0.829356,1.891554,-2.376726,-0.592593,-1.459761,1.985731,0.068467,-0.756854,-0.763699,-0.555672,0.046235,-2.001048,-0.421595,-0.250774
2.591173,0.185494,-0.739940,-0.179374,-0.036375,-0.565622,-6.731810,-0.535879,-1.815525,-0.728234,1.360978,-0.161068,0.045728,-0.090668,-0.018732,0.127993,-0.065793,-0.008781,-2.786437,0.013322
3.906363,-0.293174,-2.290428,-2.234729,1.941188,-1.873055,1.181411,-0.292640,0.373100,-0.099629,2.277779,1.030071,-0.536727,-0.792714,-0.046228,-1.560294,0.486275,0.922309,1.099874,-0.000747
1.194170,0.096382,0.777300,-1.598607,2.436860,0.352892,-0.260521,0.773418,-1.905323,-1.006183,-1.090863,-2.448256,-0.103671,2.281088,-0.542835,-0.591546,-0.744454,1.133095,1.130915,-0.074997
1.497251,1.768999,0.304674,-0.779068,-4.062596,0.084306,-0.027654,0.944384,-1.149112,-0.742616,-0.116103,0.536070,0.527905,0.417359,-0.371377,-3.115548,-0.005945,-0.075008,2.120248,0.119521
3.398382,0.574085,0.283876,-3.569870,-1.538157,0.085814,-0.312637,0.087886,1.064022,2.622627,-2.419951,0.123968,-1.955959,-0.069097,-0.010892,1.914225,-2.015322,0.055818,0.118904,-0.084646
-1.202463,0.696793,0.457415,-1.280095,-1.320393,-0.336394,-4.096836,-0.550682,0.715019,-0.564865,0.712902,-1.613460,-1.252383,-0.152982,-1.486564,-1.535798,-2.319359,-0.492921,2.133641,0.761309
-4.107353,1.480786,1.153708,2.147600,0.859450,-0.236748,0.783174,-0.191597,-1.237425,-0.131927,0.492704,1.553361,0.017425,0.554707,-2.997670,-0.764296,0.440681,-1.561591,0.729184,-0.506624
