1.714100,1.365588,-0.349724,-2.291929,-0.341307,-1.993002,-2.218697,-0.518448,-0.156304
2.112912,-0.986686,5.068803,-1.370735,-0.049809,1.976720,0.876349,-3.112694,1.949698
-4.859655,-3.332422,0.009128,-1.627584,-4.226237,-0.556979,0.945699,0.151929,0.224747
-3.434993,-2.174189,-0.992006,-0.398557,-1.221907,-1.119630,1.348761,0.207569,-0.251395
-2.447195,-1.461655,-0.814354,-0.558160,-1.855660,-0.111370,0.348340,0.383123,0.208655
-2.229297,2.911288,0.166337,1.013241,-0.546847,0.815332,-1.495782,0.895237,-1.651546
1.907570,0.850476,1.373253,-2.518531,0.242454,-0.842596,-0.951322,1.240931,0.124680
-1.399198,3.485872,-0.034830,0.139563,1.162296,-2.675742,4.110541,-0.407564,0.433010
-3.405074,-0.992271,0.604565,0.160327,3.062656,-0.300130,-0.541942,0.391582,0.004629
2.062086,-1.618829,1.098580,2.979806,-0.561829,-0.208762,0.451947,-0.632301,-0.827719
2.804912,-0.197244,3.239204,-2.742539,-0.258359,0.894786,0.383637,-0.698012,-0.004249
-4.624230,-1.129886,0.332971,-0.440081,3.251358,-1.217963,0.633850,0.164999,0.276908
2.228478,1.061901,-1.266419,-2.353032,-0.393843,-3.775177,-3.994024,-1.612022,0.629296
2.036137,-1.209677,-0.638780,-0.200881,-0.770509,-2.412595,-1.551881,0.250230,-0.963648
2.396640,-1.554848,0.203294,2.825765,-0.365926,-0.659261,0.318660,-1.207787,-1.487677
1.891918,1.789209,-1.506989,-2.446672,-0.222869,-2.710202,-3.303801,-0.853432,0.468989
3.307854,-0.140549,2.737689,-1.405370,-0.108433,-0.534845,-1.743600,-0.480319,-1.034355
0.076298,-0.244982,-0.473671,-0.527098,1.218859,0.584639,0.072646,0.380094,1.329673
-4.553803,-2.900704,-0.118526,-1.407773,-2.192228,-0.178250,0.099035,0.596703,0.101381
-4.013746,-3.391960,0.107450,-0.739463,-2.717412,-0.142942,0.190337,-0.317588,0.314924
-1.483203,5.867694,0.236399,0.487508,-1.565129,1.606699,-1.014369,-0.966408,0.782587
1.746711,1.119772,-0.857225,-2.367733,-0.807932,-2.382654,-3.693965,-1.044146,0.239239
-4.763726,-3.184482,-0.437545,-0.995244,-2.014945,0.017996,-0.357491,-0.109533,-0.271728
-2.570168,-0.843297,0.806624,-0.749710,-0.666777,1.570876,0.513575,0.026254,-0.493545
2.496661,0.312259,1.720302,-2.256137,0.296122,1.440579,-0.180533,3.292034,-2.298504
-2.020732,1.426113,0.937099,0.510121,0.994487,1.076497,-0.236048,-0.818383,0.642261
2.965609,-0.367222,4.479636,-0.273583,-0.265881,1.486150,0.633062,-2.309976,0.342855
-2.291477,3.824484,-0.267598,2.748644,-1.468138,2.502264,-1.771689,-0.547437,-0.138434
2.285233,-1.417150,-0.514092,2.218576,-0.217638,-1.370516,-0.153591,-0.568359,-1.818872
-1.472840,-2.601676,-0.371307,0.559121,1.634574,-1.006676,-0.334069,-0.960507,-0.372095
1.919691,-0.348845,-4.131429,-0.673878,0.438083,1.270509,0.034914,-2.105503,0.024401
1.757619,-0.822561,3.363789,-0.689333,0.172058,1.088559,0.574870,-1.345163,1.224234
1.914744,-0.963027,-0.161163,1.466303,0.036439,-0.296358,-0.013280,1.236162,2.021382
-4.125194,-2.258665,-0.419407,-1.342718,-3.274716,0.230671,0.696903,-0.096162,-0.246806
-5.328405,-1.804988,0.562908,-1.580390,3.813491,-1.545055,0.298977,-1.033866,-0.192373
-1.103218,4.397449,0.893771,0.006140,0.718663,-3.241172,3.739734,-0.184664,-0.264725
1.108197,-0.466247,0.568512,1.053230,0.652055,-0.296977,0.378263,0.782500,2.764776
-4.361771,-2.418159,-0.425493,-1.409592,-3.392994,-0.709325,1.104355,-0.025014,0.321607
1.644811,-0.789338,-0.219421,2.573377,-0.088883,-0.343810,0.409210,1.855368,3.606937
2.202663,-1.665130,0.870601,2.844874,-0.252972,-1.525922,-0.669905,-0.982120,-0.523046
2.255347,0.386786,0.493253,-2.272150,0.281800,1.180389,-0.020025,3.884017,-1.771646
2.437281,-2.124917,0.246723,5.032667,-0.530446,-1.852064,-0.196667,-0.827272,-3.035239
2.683775,-0.681661,3.418803,-0.978082,-0.430125,1.051919,0.284936,-0.179263,0.658248
2.425747,0.126263,1.345494,-1.139164,-0.137917,0.428141,-1.406737,0.331321,0.508986
2.304792,0.087065,2.220998,-2.504704,-0.850915,1.314365,-0.122433,1.082208,-0.635137
2.213290,-0.256224,3.102418,-2.608180,-0.355943,1.026051,-0.980224,-0.939512,-0.423334
-4.379015,-2.862847,0.065232,-0.397362,3.885942,-0.505877,-1.150381,0.354759,-0.412479
0.966628,1.446481,0.329333,-1.962118,-0.126550,0.141272,-0.258494,2.801429,-1.086930
2.184439,-0.618352,-1.697130,-0.734847,0.233001,-0.414282,-0.318219,0.118709,0.746470
2.346226,-0.553943,0.216142,2.265437,-0.528973,-0.196721,-0.260927,2.304804,2.811693
-0.788769,3.492514,0.687295,1.958615,-0.423003,1.795446,-0.490609,0.403839,-1.121718
-2.734369,2.066367,0.554254,0.365577,0.410443,-0.654263,0.496446,0.471456,0.129374
-4.154625,-3.128249,-0.205325,-1.697566,-4.321829,-0.085485,0.864750,-0.072620,0.221812
2.056448,-0.035308,-5.300232,-1.740222,1.355636,3.372707,1.966803,-1.222127,-1.187443
-6.845060,-4.061569,0.020414,-2.273684,-6.215721,-0.116196,0.925364,0.291724,-0.323141
-3.593968,-0.770437,-0.396512,-1.136827,-0.603398,-0.797143,0.346169,-0.509228,-0.204915
2.138731,0.796416,-0.962753,-2.634271,-0.939530,0.998313,-0.283799,3.327026,-3.076327
-3.826067,-1.524517,-0.961963,-0.977531,-3.366755,0.804101,0.331093,-0.001901,-0.154485
-1.368801,3.428392,-0.646287,1.854023,-1.493821,2.002100,-1.681980,0.219984,0.931607
2.103489,-0.823504,-0.525902,2.363246,-0.262406,-0.162061,-0.120872,2.343178,3.779058
-4.040685,-2.554589,0.206703,0.190101,2.310673,-0.536186,-1.025803,0.537743,-0.976671
2.527914,-0.913693,-4.610128,-1.125233,1.150983,2.649105,1.871927,-2.200017,-0.534672
1.585179,0.555862,-3.597404,-1.808462,0.709578,0.379285,1.227038,-1.103419,-0.766951
-5.502590,-3.849262,-0.882374,-2.271984,-6.450299,-1.112247,1.576153,-0.427290,-0.698075
-2.858694,3.129378,-0.256367,1.810008,-1.258650,2.976418,-2.438494,-0.733384,-0.443418
2.001698,-1.881645,-0.194636,2.288151,-0.648277,-0.746623,0.287586,-0.229289,0.317087
1.903989,0.925884,-1.674200,-2.226481,-0.588250,-3.303283,-3.073985,-1.565238,1.216597
-2.211923,0.341324,0.261386,1.732067,3.162559,0.055890,-0.987085,-0.539904,-0.759513
-1.981580,1.138903,0.210236,0.265184,-0.240111,0.115094,1.034525,0.037366,0.469792
-2.334985,2.634286,0.690611,0.277981,-2.076525,1.689647,-0.304677,-0.346025,-0.738145
-5.163327,-2.968038,-0.410514,-1.702238,-2.100430,-0.494412,0.639326,0.195151,0.484572
2.628900,-0.474972,3.807119,-1.445559,-0.284771,0.382501,-0.208492,-1.957957,1.822477
3.340448,-1.170907,4.394661,-1.254199,-0.323322,2.386102,0.939788,-2.425468,0.339133
-3.455673,1.659106,-0.558925,0.408302,-0.033612,-0.217428,1.539750,0.207009,0.528719
-1.539701,3.216394,0.041928,-0.141680,0.599478,-2.325395,3.305166,-0.463520,0.038409
0.434165,-0.984857,-2.152812,0.148201,-0.160784,1.213506,-0.210682,-1.045795,-0.184762
-4.648549,-2.411553,0.289828,-0.987992,1.476259,0.142639,-1.112195,1.221295,-0.334336
-3.495816,-1.092314,0.773013,0.167871,-0.410855,0.648782,-1.007222,0.588051,-0.623585
1.689864,1.538143,-0.904543,-2.351366,-0.204317,-3.153698,-4.170853,-2.183312,0.919712
1.495471,0.967452,0.227723,-0.569423,-0.114318,-0.804886,-1.854918,0.764403,-0.319719
-1.957566,-0.557596,1.349382,-0.690495,4.253594,-0.168768,1.334364,-0.893344,0.407158
1.903807,1.013503,-0.656242,-1.816551,-0.203311,-3.150871,-2.367910,-0.757366,1.487975
1.679845,-0.757013,-5.053929,-1.034869,0.189483,2.209593,2.256382,-2.424444,-0.567927
1.774453,-0.930748,-2.987971,-0.474200,0.599110,0.908717,0.527990,0.103115,0.051276
-4.929142,-2.567169,-0.341280,-1.098593,-2.787056,-0.228817,1.110246,-0.233893,0.535814
-4.429884,-2.410336,-0.127959,0.081550,2.486603,-0.190333,-1.264445,0.217888,0.330633
3.004809,-1.430006,-0.119075,3.016151,-0.683765,-0.972324,0.170162,0.070900,0.709087
-0.735451,4.600294,-0.095444,-0.709742,0.858838,-3.422801,3.126974,-0.626362,0.764493
2.616199,0.646259,-1.483630,-1.461082,0.182436,0.183528,-0.631974,2.536171,-2.027808
1.882819,-0.620264,2.749796,-0.420372,0.583243,0.226636,-0.012203,-0.432706,2.118719
2.042958,-0.429120,-3.267797,0.287894,0.008100,-0.324165,0.365395,-0.304466,0.866472
2.655016,-1.382787,3.724570,-0.046588,-0.432417,0.881707,1.005628,-1.977605,-0.041531
-4.701837,0.171820,-2.024793,1.619587,-3.538918,0.278817,1.398176,-0.981251,-0.381910
-2.468239,4.152946,0.605291,2.502522,-1.724225,3.203950,-2.305778,-0.396996,0.275444
-5.632498,-3.427904,-0.522785,-1.710592,-4.318079,-0.419889,0.489144,-0.036191,0.426892
-4.574899,-2.483241,-0.197020,-1.442080,-2.567899,-0.646905,0.857262,-0.018523,0.185605
1.875650,1.140940,-0.954988,-2.218556,-0.465608,-3.183416,-3.909444,-1.121471,0.605523
-2.559816,3.594640,-0.446607,2.024017,-0.321349,2.686834,-1.463754,-0.288473,-0.249713
-2.458809,1.517874,0.871895,-0.000988,3.377674,-1.098012,1.408361,-2.280387,-1.639849
2.506690,-0.656408,-2.262994,0.375018,0.485919,0.623397,0.635525,1.163556,0.760224
1.946972,0.626266,-1.275473,-0.810050,0.602871,-0.645762,-0.826490,0.419358,0.705528
1.334864,-0.436211,-1.712871,-0.849626,1.316211,0.326529,0.341844,0.859025,-0.750032
0.842949,1.476710,-1.005271,-0.525589,-0.530818,-1.091703,-1.183558,0.280122,-0.536444
1.084509,0.950581,-0.215598,-1.212860,0.089835,-0.173204,-0.739103,1.302235,-2.038087
-3.339572,-1.944743,0.115649,-0.430713,3.297393,-0.092462,-0.804306,-0.389570,0.008429
-3.613556,0.855790,0.253256,0.567570,2.429127,0.299696,0.006461,0.264325,-0.989097
-0.057831,-1.002409,0.502092,1.867013,0.395065,0.435618,-0.913659,0.294137,1.078884
2.034354,1.099883,1.304105,-2.737724,-0.068802,0.678823,-1.058740,3.374338,-2.641896
2.088345,-1.148440,-0.986365,2.210053,-0.817259,-0.016485,0.351212,2.496374,3.684273
2.248129,-0.957996,-3.874848,-0.329003,0.425296,1.912327,1.594194,-1.738860,-0.754113
3.445459,-0.662823,4.186010,-1.033106,0.334376,1.451032,0.888667,-1.902475,-0.226327
1.620437,0.645424,1.341206,-1.169287,0.071605,0.691213,-0.298650,2.693836,-1.590181
2.413465,-0.409910,-3.482393,-1.006460,0.571490,0.786221,1.421156,-1.152507,0.403427
-2.273722,0.452454,0.747752,-0.217949,0.214229,-2.058624,1.818465,-0.118068,-0.083330
2.954342,-1.753168,1.087776,2.955128,-1.013988,-0.905793,0.591216,-0.925431,-1.090281
2.840100,-1.077371,-1.065900,1.300684,-0.053772,0.219906,-0.160795,0.645911,0.622449
2.036233,-0.371805,1.952994,-1.580122,0.291348,1.185169,0.096325,3.067678,-1.828525
1.492887,-0.902666,-0.436213,0.775732,-0.260858,-0.507223,0.211821,0.608662,2.374315
-4.158062,-3.411237,0.078513,-0.786728,-3.368019,-0.159815,0.381595,0.770924,-0.053550
-3.046216,1.740841,-0.160513,1.864715,1.203476,2.144122,-2.265805,-0.614079,-0.072514
0.452877,-1.182336,2.010649,0.228246,-0.377999,-0.610915,0.837126,-0.976651,1.974697
2.211267,-0.770017,4.355655,-1.156752,-0.390559,1.347833,0.537206,-1.880190,0.064795
2.950952,-0.188505,-1.135304,-1.793552,0.084849,0.541401,0.410194,1.553548,-0.853274
-2.373112,2.608126,-0.485702,0.817487,1.922852,-1.393363,3.014301,-0.775267,-0.273776
-3.661901,-1.844566,0.391257,0.416944,3.584171,-0.087331,-1.021304,0.069114,-0.269592
2.551694,-2.046999,0.060801,3.327322,-0.488571,-1.103901,0.207564,-0.487336,-1.603467
-5.129760,-2.938190,-0.284029,-1.374326,-2.760772,-0.149559,0.263740,-0.016668,-0.295296
2.228843,-0.878916,-0.990951,1.674601,0.175029,0.396742,0.572462,2.403263,4.679413
-2.584996,2.316288,-0.017517,1.306728,-1.005898,2.133944,-1.670586,0.096222,0.183120
1.068407,1.033095,0.685696,-0.570544,-0.024386,-2.100793,-3.921822,-0.692648,1.363942
2.187488,-0.191238,5.334208,-0.750710,0.007369,1.270101,1.850238,-4.282763,1.575011
1.843434,-1.818719,0.836997,3.671667,-0.828737,-1.651474,-0.223825,-0.700960,-1.765071
2.774193,-1.352364,-2.064310,0.885794,0.336616,1.292451,0.944743,0.601176,3.680289
2.540794,0.316388,1.076741,-2.209100,0.618881,1.364977,0.347342,2.605109,-2.191155
-4.838320,-3.709952,0.035356,-1.646769,-4.608192,-0.689373,1.134068,-0.061054,-0.127746
2.184055,-2.537694,1.406396,3.865277,-0.473049,-1.181525,-0.213654,-0.639744,-3.480518
1.522723,-0.491653,2.482113,-1.239701,0.000040,0.871081,-0.059831,-0.782573,0.959336
-0.731691,1.691125,-0.386342,0.213567,1.311199,-0.987859,1.697061,1.130741,-0.172523
1.988726,0.011645,0.041112,-1.193194,0.138835,0.732698,-0.179037,4.427559,-1.985952
3.290855,-0.726591,3.561630,-1.113311,-0.693712,1.798454,0.703010,-1.440801,0.609598
2.765112,-2.382766,-0.013000,3.791334,-0.174807,-1.310682,-0.458719,0.980123,-0.394560
2.472241,-2.656076,0.525561,4.085758,-0.816546,-1.836401,0.026425,-0.798853,-2.844251
-4.993010,-3.646163,-0.543005,-1.703639,-5.080907,0.059078,1.088397,-0.157292,-0.049765
-2.867347,1.757246,-0.207841,-0.081683,0.819235,-1.080730,2.197317,-0.061733,-0.306067
-4.584198,-2.718852,-0.298868,-0.117021,4.228074,0.159981,-1.121967,0.209795,0.049310
1.515490,-0.425217,-3.926081,-0.355865,1.212502,1.260828,1.446809,-1.364762,0.399877
-4.208472,-0.362068,0.408369,0.682427,5.704902,-0.742462,-1.225057,-0.405239,0.080073
-1.455878,2.004642,0.285831,0.132373,0.721709,-1.209698,1.205548,0.349451,-0.315453
-2.615619,3.910414,-0.189771,1.924678,-0.855964,1.742979,-0.759477,-0.426634,0.420933
-3.638432,5.330534,-2.123283,1.351667,0.301558,-2.535448,1.250513,2.396374,-1.090901
-4.962598,1.069457,0.827552,1.598108,0.233978,1.536885,-1.169951,-0.115617,0.384647
-2.111308,3.797952,0.557491,2.530459,-0.589637,2.151326,-0.583676,-0.365266,0.308239
2.481111,1.232877,-1.650532,-2.571526,-0.167298,-3.441333,-4.079253,-1.946755,0.321659
3.320268,-2.575171,1.257167,5.127485,-0.372230,-1.557478,-0.110627,-0.267835,-1.208477
0.790973,0.086640,-0.835861,0.034447,0.861964,1.384550,1.830423,0.178782,1.372808
1.721604,0.442620,-0.169130,0.616124,-0.365667,-0.776082,0.407649,-0.017311,1.324323
1.833615,-1.412888,0.787435,2.544572,0.041239,-0.595273,0.040574,-0.525338,-1.416214
-2.152566,4.377639,0.423760,0.303993,-0.020101,-1.650965,3.434131,-0.171006,0.414075
0.607524,-0.014728,-3.438178,-0.112195,0.189141,1.131676,1.439257,-1.152813,-0.497350
-4.998968,-3.959667,-0.464468,-2.038592,-4.310152,-0.337980,0.981950,0.292790,0.128727
-4.923249,-2.759301,-0.168338,-0.175823,3.503738,0.308379,-0.474489,-0.578786,0.521486
0.419820,-0.598443,-0.499876,3.171877,0.879539,-1.184696,-0.506469,-0.224491,-0.431710
2.051445,-1.256207,-2.569564,-0.390146,0.355325,0.634632,1.041155,-0.765025,-0.674058
-4.092071,-1.983819,0.586364,0.760729,4.747029,-0.351647,-1.199569,0.095033,-0.246022
-4.700969,-3.377979,-0.740872,-1.757721,-3.861168,-0.191127,0.976663,0.050009,0.420055
0.532378,-1.125537,-0.957613,1.029026,0.241979,1.530576,-0.587008,-0.470977,-0.736648
-2.930621,-0.339099,0.841215,0.527762,0.997101,0.920121,-0.745073,1.076906,-0.338974
1.882298,-0.672915,-3.685288,-0.193745,1.085940,1.709862,0.158194,-1.508391,-0.857776
2.142549,-1.132661,-4.100866,-0.528739,0.378488,2.019532,1.789521,-0.571730,1.378174
1.313157,-0.561156,2.973677,0.415588,0.562955,1.389721,0.326631,-0.656522,1.673720
-2.708271,-1.995492,-0.575370,-1.120688,-1.661069,-0.462135,0.467290,-0.370531,1.041196
-1.895402,4.776279,0.219466,-0.186505,0.618809,-3.944646,5.389845,-1.007176,0.645505
-2.351377,-1.986024,2.128620,-1.401320,3.056172,-0.213632,1.591569,-1.240827,0.664242
1.004333,-1.746549,0.389468,3.263674,-0.119239,-0.466026,0.428059,-0.219567,-0.171422
-2.638002,5.666163,-0.236105,3.259693,-0.499369,3.548171,-2.813511,-0.822002,0.151843
2.722393,-2.068310,-0.940229,3.679417,0.041927,-0.808520,-0.091743,0.255558,-0.868023
2.122535,0.481909,-0.780056,-1.577413,0.332224,-0.251377,-0.931522,1.126305,-1.469007
-4.423576,-1.858348,-0.377195,0.400819,5.201894,0.174112,-2.311470,0.509095,-0.197611
-1.768568,4.431946,0.516318,0.045513,0.090552,-2.655436,2.661588,-0.709362,0.024752
-1.791772,3.291857,0.392862,2.081218,-1.686103,2.277049,-2.148422,-0.203404,0.065327
-2.550658,4.639110,-0.072627,3.322389,-2.720674,5.273805,-2.870572,-0.166747,-0.366700
-1.509333,2.597427,0.563481,-0.290114,1.905506,-1.231964,1.543322,0.989180,-0.901027
2.225155,0.833057,-1.160082,-2.573192,0.401506,-0.587218,-0.986733,1.784199,-0.766888
-4.561875,-3.063465,0.350424,-0.909547,1.649901,-0.084060,1.285024,-0.143329,-0.074069
-4.258720,-2.231525,0.396880,-0.640188,-0.838696,0.134822,0.339602,0.338436,0.333275
-5.320261,-2.785380,-0.816725,-1.062569,-1.638422,-0.580105,-0.103539,0.018610,-0.277475
1.700810,0.262702,-3.096384,-0.381587,0.548914,2.376660,1.462339,-0.782775,-0.128999
2.205017,-1.841148,-1.294013,3.105283,-0.268943,-0.030320,0.626169,-0.006566,1.139315
0.449036,0.944935,2.283473,-0.605944,0.992775,0.597681,0.648260,-0.758966,0.456453
1.129368,0.810185,-5.237902,-1.463120,1.517396,3.131126,2.372191,-2.916446,-1.872710
2.371162,0.380674,-2.124683,-1.424640,0.590334,0.385531,-0.295337,-1.409123,1.092524
-1.495645,3.423014,0.801654,-0.686848,-0.491179,-1.581566,3.192423,-0.282712,0.423174
2.420432,0.172481,-4.707947,-0.549681,1.154199,1.612742,1.170035,-3.252162,-0.764101
2.791354,-0.895383,-3.367019,-0.510850,0.281462,1.601013,1.217284,-2.047940,-1.333225
-4.539815,-1.601837,0.207563,-0.384956,-1.412994,0.391367,-0.442175,-0.239891,0.213036
2.643843,-0.537465,4.812163,-1.432176,-0.218375,1.975293,0.731657,-2.429888,1.296864
-5.609586,-4.588448,-0.986767,-2.620464,-6.763003,-1.185074,1.319777,1.441074,-0.350008
2.435505,-2.461262,0.514413,4.617115,-0.782952,-1.285591,0.088565,-0.991084,-2.386026
-2.761600,3.574333,-0.167998,2.107094,0.470980,2.879249,-1.090893,0.195635,0.001932
1.080920,0.546628,-2.116368,-2.003685,-0.385111,1.228773,-0.260819,-0.935888,-3.393231
2.731497,0.416517,-4.564497,-2.424467,0.194004,1.007571,-0.008062,-1.026695,-0.542307
1.356876,-1.085638,-5.843304,-1.750947,1.017594,4.204945,3.210688,-0.954310,-1.737217
-1.110847,1.655232,-0.203673,1.239574,0.526680,1.146489,-1.417706,-0.270189,-0.388268
1.245703,-0.341462,-4.227005,-0.536595,0.216742,2.188458,0.631959,-1.608955,-0.723349
-1.604509,2.733901,0.705136,0.725893,0.442551,0.369223,-1.275750,-0.167784,-0.049277
1.239159,1.556939,1.024861,-1.025068,-0.715510,0.179317,-0.712291,3.162109,-0.763964
1.142174,-0.974370,-2.316202,-0.300984,0.566690,0.829921,-0.153474,-0.146321,0.219694
0.008883,0.670875,-1.309117,-0.700837,0.513566,-2.228176,-0.481034,-1.242254,0.023865
-0.788474,-0.524276,-1.589647,0.153231,-0.402718,-0.125555,-0.589739,0.473610,0.816046
0.993141,-0.615580,-1.095852,0.313322,1.064447,0.845150,0.599955,1.185377,1.144778
-2.372147,3.377881,-0.048349,1.609862,0.121637,1.209564,-0.213584,-0.644690,0.092402
0.316902,-0.154045,-0.697359,1.685462,0.203858,-0.342575,0.034755,1.682335,2.818044
2.858274,0.130125,0.784145,-2.955236,-0.022299,1.495916,-0.982577,5.376276,-3.022985
-3.658951,-3.433129,-0.152509,-1.402331,-3.960294,-0.257480,1.416748,-0.295104,0.064967
2.469893,-0.257481,2.335193,-0.892762,0.083570,0.868342,-0.173374,-0.254839,0.133008
-5.299832,-2.598686,-0.337161,-1.160658,-3.322715,0.622181,0.541371,-0.346943,-0.005428
0.251918,-1.236738,1.885643,0.233796,0.453576,0.015181,-0.937563,-0.163026,-2.498370
-0.586176,2.706543,-0.527703,1.093583,-0.990390,1.556783,-1.180783,0.224584,-0.968639
2.793489,-2.052756,1.580229,3.424649,-0.819454,-1.031851,0.171081,-0.787509,-2.176838
-4.190089,-1.645298,-0.096455,-1.005265,-4.024238,0.029054,0.896922,0.254994,-0.269854
-3.448802,-0.291471,-0.599783,0.846250,-1.738741,-0.809796,0.645679,-0.542536,-0.743506
0.624794,0.800528,0.957427,-2.313637,0.045929,-0.207991,-0.930027,0.652735,-1.678442
-2.696023,4.936493,0.388160,-0.812942,-0.116271,-3.108386,2.375683,-0.157502,-0.495120
-4.174344,-1.896374,0.063802,-0.159001,4.249289,0.983945,-0.861365,0.691707,-0.307729
2.402158,-0.574192,-1.412630,1.886260,0.485875,-0.812822,0.007165,0.545584,-0.064094
2.009133,-0.576240,3.078618,-0.608768,-0.111145,1.164581,0.774245,-1.372907,0.537638
1.143366,1.360256,0.958930,-1.448914,-0.473074,0.656883,-0.479738,1.040829,-1.348684
-4.834881,-3.222543,0.499488,-0.168208,5.874681,-0.348407,-0.809979,-0.096620,-0.086223
-3.801230,-2.817006,-0.356706,-1.083305,-0.163231,-0.199327,-0.151991,0.070304,-0.701775
0.248119,1.666931,0.230717,0.167367,-0.416644,-0.901096,-2.008602,0.816352,2.382062
2.412073,0.155718,1.284050,-1.339873,0.151141,0.541728,0.045742,2.667671,-1.680394
-3.925960,-0.750570,1.034534,0.111379,2.883077,0.257212,-0.930146,-0.601352,0.000066
-3.153008,-1.820034,-0.252407,-0.690054,0.962093,-0.590525,-1.517089,-0.068274,0.393155
-4.465812,-3.432798,-0.177807,-1.568407,-4.169993,-0.454469,0.771087,0.171912,0.271770
-1.118533,2.703073,-0.371635,1.376332,0.805427,-1.924425,3.327526,0.603899,-0.885555
1.273757,-1.241208,0.266116,2.214677,-0.056678,-0.575974,0.151090,-0.747537,-0.691147
-4.929073,-3.507423,-0.018372,0.092027,2.107277,-1.038908,-0.691811,-0.200287,-1.413891
-0.917571,2.718884,1.169041,0.190232,0.585629,-2.833750,3.087750,-0.918016,-0.181978
-1.917945,3.427571,-0.119918,2.840626,-0.686016,2.288442,-1.962161,-0.229191,-0.216296
